3H001,3H,DH8,AKV,YIK,2018-06-11T21:05:00,2018-06-12T05:00:00
3H002,3H,DH8,AKV,YPX,2018-06-10T17:35:00,2018-06-10T23:40:00
3H003,3H,DHT BET,XGR,YVP,2018-06-14T15:30:00,2018-06-14T20:25:00
3H004,3H,DHT,YGL,YGW,2018-06-13T14:25:00,2018-06-13T17:10:00
3H005,3H,73M,YGL,YPX,2018-06-12T11:15:00,2018-06-12T18:10:00
3H006,3H,73M,YGL,YUL,2018-06-12T22:25:00,2018-06-13T04:55:00
3H007,3H,DHT,YGW,YGL,2018-06-13T10:55:00,2018-06-13T15:20:00
3H008,3H,BET,YGW,YPH,2018-06-10T10:55:00,2018-06-10T15:20:00
3H009,3H,DH8,YGW,YSK,2018-06-11T16:50:00,2018-06-11T21:50:00
3H010,3H,DH8,YGW,YUD,2018-06-15T02:05:00,2018-06-15T04:55:00
3H011,3H,DH8,YGW,YUL,2018-06-13T02:25:00,2018-06-13T10:05:00
3H012,3H,DH8,YGW,YUY,2018-06-13T19:00:00,2018-06-14T00:50:00
3H013,3H,DH8,YIK,AKV,2018-06-11T04:50:00,2018-06-11T10:50:00
3H014,3H,DH8,YIK,YZG,2018-06-14T02:05:00,2018-06-14T09:05:00
3H015,3H,DHT DH8,YKG,YPJ,2018-06-13T10:30:00,2018-06-13T18:50:00
3H016,3H,DH8,YKG,YQC,2018-06-10T03:45:00,2018-06-10T07:45:00
3H017,3H,DH8 DHT,YKG,YVP,2018-06-10T20:15:00,2018-06-11T05:00:00
3H018,3H,DH8,YKL,YQB,2018-06-11T07:25:00,2018-06-11T13:25:00
3H019,3H,DH8 BET,YKL,YVP,2018-06-12T19:35:00,2018-06-13T04:20:00
3H020,3H,BET,YKL,YWK,2018-06-10T21:00:00,2018-06-11T05:50:00
3H021,3H,BET DH8,YKL,YZV,2018-06-10T14:55:00,2018-06-10T19:05:00
3H022,3H,DH8 BET,YPH,YPX,2018-06-12T01:15:00,2018-06-12T09:50:00
3H023,3H,DH8,YPH,YUD,2018-06-14T15:40:00,2018-06-14T23:40:00
3H024,3H,BET,YPH,YVP,2018-06-10T07:40:00,2018-06-10T13:45:00
3H025,3H,DHT DH8,YPJ,YKG,2018-06-15T01:35:00,2018-06-15T10:15:00
3H026,3H,DHT DH8,YPJ,YTQ,2018-06-15T02:20:00,2018-06-15T09:00:00
3H027,3H,DHT,YPJ,YVP,2018-06-11T01:55:00,2018-06-11T05:15:00
3H028,3H,DH8,YPX,AKV,2018-06-14T18:55:00,2018-06-15T02:55:00
3H029,3H,73M,YPX,YGL,2018-06-11T07:45:00,2018-06-11T15:45:00
3H030,3H,DH8,YPX,YPH,2018-06-13T17:50:00,2018-06-14T01:40:00
3H031,3H,BET,YPX,YVP,2018-06-13T17:50:00,2018-06-13T23:10:00
3H032,3H,DH8,YQB,YKL,2018-06-12T10:25:00,2018-06-12T16:25:00
3H033,3H,DH8,YQB,YUL,2018-06-10T06:50:00,2018-06-10T09:40:00
3H034,3H,DH8,YQC,YKG,2018-06-13T03:20:00,2018-06-13T05:35:00
3H035,3H,DH8,YQC,YWB,2018-06-14T21:05:00,2018-06-15T04:10:00
3H036,3H,DH8,YSK,YGW,2018-06-12T05:15:00,2018-06-12T11:00:00
3H037,3H,DH8,YSK,YUD,2018-06-14T15:00:00,2018-06-14T22:25:00
3H038,3H,DHT DH8,YTQ,YPJ,2018-06-11T12:35:00,2018-06-11T15:20:00
3H039,3H,DHT DH8,YTQ,YVP,2018-06-14T03:40:00,2018-06-14T08:50:00
3H040,3H,DH8,YUD,YGW,2018-06-10T10:05:00,2018-06-10T16:10:00
3H041,3H,DH8,YUD,YPH,2018-06-12T13:50:00,2018-06-12T17:45:00
3H042,3H,DH8,YUD,YSK,2018-06-11T18:10:00,2018-06-11T21:30:00
3H043,3H,73M,YUL,YGL,2018-06-10T06:50:00,2018-06-10T11:35:00
3H044,3H,DH8,YUL,YGW,2018-06-15T17:35:00,2018-06-15T21:25:00
3H045,3H,DH8,YUL,YQB,2018-06-11T19:55:00,2018-06-12T02:10:00
3H046,3H,DH8,YUL,YUY,2018-06-10T08:50:00,2018-06-10T17:20:00
3H047,3H,DH8,YUY,YGW,2018-06-14T19:00:00,2018-06-14T21:15:00
3H048,3H,DH8,YUY,YUL,2018-06-14T01:25:00,2018-06-14T05:45:00
3H049,3H,DHT BET,YVP,XGR,2018-06-10T05:20:00,2018-06-10T13:25:00
3H050,3H,BET,YVP,YGW,2018-06-13T18:15:00,2018-06-13T21:00:00
3H051,3H,DH8,YVP,YKG,2018-06-15T17:35:00,2018-06-16T00:35:00
3H052,3H,DH8 BET,YVP,YKL,2018-06-14T21:10:00,2018-06-14T23:30:00
3H053,3H,BET,YVP,YPH,2018-06-14T23:05:00,2018-06-15T04:15:00
3H054,3H,DHT,YVP,YPJ,2018-06-13T19:10:00,2018-06-13T22:35:00
3H055,3H,BET,YVP,YPX,2018-06-15T08:25:00,2018-06-15T17:20:00
3H056,3H,DHT DH8,YVP,YTQ,2018-06-11T19:20:00,2018-06-12T03:55:00
3H057,3H,DH8,YWB,YQC,2018-06-11T15:45:00,2018-06-11T23:45:00
3H058,3H,DH8,YWB,YZG,2018-06-12T10:35:00,2018-06-12T15:10:00
3H059,3H,BET,YWK,YKL,2018-06-15T17:25:00,2018-06-16T01:15:00
3H060,3H,BET,YWK,YZV,2018-06-14T03:20:00,2018-06-14T05:50:00
3H061,3H,DH8,YZG,YIK,2018-06-15T20:55:00,2018-06-16T04:30:00
3H062,3H,DH8,YZG,YWB,2018-06-15T03:40:00,2018-06-15T06:55:00
3H063,3H,BET DH8,YZV,YKL,2018-06-14T02:30:00,2018-06-14T04:50:00
3H064,3H,BET,YZV,YWK,2018-06-15T08:10:00,2018-06-15T16:15:00
3J001,3J,737,JIB,DXB,2018-06-13T06:20:00,2018-06-13T12:00:00
3J002,3J,737,JIB,JED,2018-06-10T20:25:00,2018-06-11T03:20:00
3J003,3J,737,JIB,MGQ,2018-06-14T11:20:00,2018-06-14T15:20:00
3J004,3J,737,MGQ,NBO,2018-06-15T18:40:00,2018-06-16T00:05:00
3J005,3J,737,NBO,MGQ,2018-06-15T05:55:00,2018-06-15T13:25:00
3K001,3K,320,BKK,SIN,2018-06-13T01:35:00,2018-06-13T08:50:00
3K002,3K,320,DRW,SIN,2018-06-11T06:45:00,2018-06-11T09:50:00
3K003,3K,320,HAK,SIN,2018-06-15T14:55:00,2018-06-15T23:15:00
3K004,3K,320,HGH,SIN,2018-06-11T13:15:00,2018-06-11T17:05:00
3K005,3K,320,HKG,SIN,2018-06-15T09:25:00,2018-06-15T17:15:00
3K006,3K,320,HKT,SIN,2018-06-15T03:25:00,2018-06-15T06:25:00
3K007,3K,320,KIX,MNL,2018-06-10T10:15:00,2018-06-10T16:15:00
3K008,3K,320,KIX,TPE,2018-06-14T03:45:00,2018-06-14T11:45:00
3K009,3K,320,KUL,SIN,2018-06-10T01:40:00,2018-06-10T09:00:00
3K010,3K,320,MNL,KIX,2018-06-14T17:45:00,2018-06-14T22:55:00
3K011,3K,320,MNL,SIN,2018-06-14T03:40:00,2018-06-14T10:00:00
3K012,3K,320,PEN,SIN,2018-06-11T17:15:00,2018-06-11T22:00:00
3K013,3K,320,PER,SIN,2018-06-14T05:10:00,2018-06-14T08:00:00
3K014,3K,320,PNH,SIN,2018-06-10T22:20:00,2018-06-11T01:20:00
3K015,3K,320,REP,SIN,2018-06-13T14:35:00,2018-06-13T22:35:00
3K016,3K,320,RGN,SIN,2018-06-10T00:05:00,2018-06-10T03:15:00
3K017,3K,320,SGN,SIN,2018-06-14T20:15:00,2018-06-14T23:50:00
3K018,3K,320,SIN,BKK,2018-06-14T08:40:00,2018-06-14T16:40:00
3K019,3K,320,SIN,DRW,2018-06-15T16:20:00,2018-06-15T19:10:00
3K020,3K,320,SIN,HAK,2018-06-12T04:00:00,2018-06-12T08:55:00
3K021,3K,320,SIN,HGH,2018-06-15T17:10:00,2018-06-15T23:50:00
3K022,3K,320,SIN,HKG,2018-06-10T05:05:00,2018-06-10T12:05:00
3K023,3K,320,SIN,HKT,2018-06-14T09:40:00,2018-06-14T16:30:00
3K024,3K,320,SIN,KUL,2018-06-11T15:40:00,2018-06-11T23:20:00
3K025,3K,320,SIN,MNL,2018-06-12T20:05:00,2018-06-12T23:30:00
3K026,3K,320,SIN,PEN,2018-06-12T08:00:00,2018-06-12T11:25:00
3K027,3K,320,SIN,PER,2018-06-11T23:55:00,2018-06-12T04:10:00
3K028,3K,320,SIN,PNH,2018-06-10T23:35:00,2018-06-11T04:35:00
3K029,3K,320,SIN,REP,2018-06-15T10:20:00,2018-06-15T14:55:00
3K030,3K,320,SIN,RGN,2018-06-10T02:00:00,2018-06-10T10:15:00
3K031,3K,320,SIN,SGN,2018-06-11T08:00:00,2018-06-11T14:45:00
3K032,3K,320,SIN,SWA,2018-06-10T03:20:00,2018-06-10T08:55:00
3K033,3K,320,SIN,TPE,2018-06-11T07:00:00,2018-06-11T12:05:00
3K034,3K,320,SWA,SIN,2018-06-15T11:15:00,2018-06-15T16:35:00
3K035,3K,320,TPE,KIX,2018-06-13T01:25:00,2018-06-13T09:00:00
3K036,3K,320,TPE,SIN,2018-06-15T07:55:00,2018-06-15T13:20:00
3L001,3L,DH3,ACH,EBA,2018-06-11T18:35:00,2018-06-12T02:50:00
3L002,3L,DH3,DRS,ZRH,2018-06-14T10:10:00,2018-06-14T12:10:00
3L003,3L,DH3,DUS,FDH,2018-06-12T15:30:00,2018-06-12T21:05:00
3L004,3L,DH3,EBA,ACH,2018-06-10T02:10:00,2018-06-10T09:45:00
3L005,3L,DH3,EBA,FDH,2018-06-12T15:35:00,2018-06-12T21:35:00
3L006,3L,DH3,EBA,MUC,2018-06-11T10:40:00,2018-06-11T12:50:00
3L007,3L,DH3,EBA,ZRH,2018-06-10T08:35:00,2018-06-10T16:35:00
3L008,3L,DH3,FDH,DUS,2018-06-13T05:10:00,2018-06-13T13:00:00
3L009,3L,DH3,FDH,EBA,2018-06-10T09:00:00,2018-06-10T16:25:00
3L010,3L,AT7,FDH,HAM,2018-06-10T02:25:00,2018-06-10T09:25:00
3L011,3L,AT7,FDH,OLB,2018-06-11T17:15:00,2018-06-11T20:45:00
3L012,3L,AT7,FDH,TXL,2018-06-11T00:15:00,2018-06-11T05:35:00
3L013,3L,AT7,FDH,ZAD,2018-06-12T21:10:00,2018-06-13T00:10:00
3L014,3L,AT7,FMM,NAP,2018-06-13T12:50:00,2018-06-13T17:40:00
3L015,3L,DH3,GRZ,ZRH,2018-06-10T17:10:00,2018-06-10T22:45:00
3L016,3L,AT7,HAM,FDH,2018-06-13T20:15:00,2018-06-13T23:05:00
3L017,3L,DH3,MUC,EBA,2018-06-13T05:20:00,2018-06-13T10:20:00
3L018,3L,AT7,NAP,FMM,2018-06-10T00:50:00,2018-06-10T06:25:00
3L019,3L,AT7,OLB,FDH,2018-06-15T04:15:00,2018-06-15T07:25:00
3L020,3L,DH3,SZG,ZRH,2018-06-14T01:20:00,2018-06-14T07:35:00
3L021,3L,AT7,TXL,FDH,2018-06-13T23:25:00,2018-06-14T02:10:00
3L022,3L,AT7,ZAD,FDH,2018-06-12T18:10:00,2018-06-12T21:55:00
3L023,3L,DH3,ZRH,DRS,2018-06-11T11:05:00,2018-06-11T14:10:00
3L024,3L,DH3,ZRH,EBA,2018-06-10T02:50:00,2018-06-10T10:10:00
3L025,3L,DH3,ZRH,GRZ,2018-06-13T01:25:00,2018-06-13T07:45:00
3L026,3L,DH3,ZRH,SZG,2018-06-10T02:10:00,2018-06-10T05:10:00
3M001,3M,SF3,ATL,LWB,2018-06-11T10:05:00,2018-06-11T16:35:00
3M002,3M,SF3,ATL,MCN,2018-06-10T03:20:00,2018-06-10T09:40:00
3M003,3M,SF3,ATL,MEI,2018-06-14T22:10:00,2018-06-15T06:40:00
3M004,3M,SF3,ATL,MSL,2018-06-14T02:05:00,2018-06-14T06:20:00
3M005,3M,SF3,ATL,PIB,2018-06-13T21:55:00,2018-06-14T03:45:00
3M006,3M,SF3,ATL,TUP,2018-06-13T18:20:00,2018-06-14T01:20:00
3M007,3M,SF3,BIM,FLL,2018-06-13T02:00:00,2018-06-13T06:05:00
3M008,3M,SF3,ELH,FLL,2018-06-13T03:05:00,2018-06-13T06:00:00
3M009,3M,SF3,ELH,PBI,2018-06-10T02:00:00,2018-06-10T05:20:00
3M010,3M,SF3,EYW,FLL,2018-06-11T22:05:00,2018-06-12T04:55:00
3M011,3M,SF3,EYW,RSW,2018-06-10T15:25:00,2018-06-10T17:40:00
3M012,3M,SF3,EYW,TPA,2018-06-10T06:15:00,2018-06-10T11:00:00
3M013,3M,SF3,FLL,BIM,2018-06-10T15:20:00,2018-06-10T18:30:00
3M014,3M,SF3,FLL,ELH,2018-06-13T21:45:00,2018-06-14T05:10:00
3M015,3M,SF3,FLL,EYW,2018-06-10T08:15:00,2018-06-10T13:35:00
3M016,3M,SF3,FLL,FPO,2018-06-14T13:55:00,2018-06-14T21:05:00
3M017,3M,SF3,FLL,GGT,2018-06-11T17:20:00,2018-06-11T19:45:00
3M018,3M,SF3,FLL,GHB,2018-06-15T09:00:00,2018-06-15T11:35:00
3M019,3M,SF3,FLL,MCO,2018-06-13T22:40:00,2018-06-14T01:45:00
3M020,3M,SF3,FLL,MHH,2018-06-13T05:35:00,2018-06-13T10:00:00
3M021,3M,SF3,FLL,TCB,2018-06-14T21:25:00,2018-06-15T02:00:00
3M022,3M,SF3,FLL,TPA,2018-06-15T15:10:00,2018-06-15T21:35:00
3M023,3M,SF3,FPO,FLL,2018-06-10T13:15:00,2018-06-10T15:55:00
3M024,3M,SF3,GGT,FLL,2018-06-10T00:05:00,2018-06-10T08:30:00
3M025,3M,SF3,GGT,GHB,2018-06-14T19:45:00,2018-06-15T00:35:00
3M026,3M,SF3,GHB,FLL,2018-06-15T21:00:00,2018-06-16T01:50:00
3M027,3M,SF3,GLH,TUP,2018-06-13T11:50:00,2018-06-13T14:10:00
3M028,3M,SF3,GNV,MCO,2018-06-15T21:15:00,2018-06-16T02:10:00
3M029,3M,SF3,GNV,TPA,2018-06-15T06:30:00,2018-06-15T10:00:00
3M030,3M,SF3,JAX,MHH,2018-06-12T22:40:00,2018-06-13T06:15:00
3M031,3M,SF3,JAX,TPA,2018-06-10T04:40:00,2018-06-10T08:30:00
3M032,3M,SF3,LWB,ATL,2018-06-15T11:00:00,2018-06-15T16:40:00
3M033,3M,SF3,MCN,ATL,2018-06-14T06:55:00,2018-06-14T08:55:00
3M034,3M,SF3,MCN,MCO,2018-06-13T07:45:00,2018-06-13T15:10:00
3M035,3M,SF3,MCO,FLL,2018-06-11T20:00:00,2018-06-12T03:45:00
3M036,3M,SF3,MCO,GNV,2018-06-10T12:20:00,2018-06-10T20:15:00
3M037,3M,SF3,MCO,MCN,2018-06-14T08:55:00,2018-06-14T15:30:00
3M038,3M,SF3,MCO,MHH,2018-06-13T12:10:00,2018-06-13T19:45:00
3M039,3M,SF3,MCO,PNS,2018-06-14T23:40:00,2018-06-15T04:30:00
3M040,3M,SF3,MCO,RSW,2018-06-10T17:35:00,2018-06-10T23:40:00
3M041,3M,SF3,MCO,TLH,2018-06-15T15:15:00,2018-06-15T23:30:00
3M042,3M,SF3,MEI,ATL,2018-06-11T18:05:00,2018-06-12T02:45:00
3M043,3M,SF3,MHH,FLL,2018-06-15T01:35:00,2018-06-15T08:15:00
3M044,3M,SF3,MHH,JAX,2018-06-15T18:05:00,2018-06-16T01:05:00
3M045,3M,SF3,MHH,MCO,2018-06-13T08:30:00,2018-06-13T14:35:00
3M046,3M,SF3,MHH,PBI,2018-06-12T11:35:00,2018-06-12T15:05:00
3M047,3M,SF3,MSL,ATL,2018-06-10T08:45:00,2018-06-10T12:15:00
3M048,3M,SF3,PBI,ELH,2018-06-11T01:35:00,2018-06-11T08:30:00
3M049,3M,SF3,PBI,MHH,2018-06-12T14:35:00,2018-06-12T16:35:00
3M050,3M,SF3,PBI,TPA,2018-06-15T07:50:00,2018-06-15T12:20:00
3M051,3M,SF3 ,PIB,ATL,2018-06-11T06:10:00,2018-06-11T12:20:00
3M052,3M,SF3,PNS,MCO,2018-06-11T17:05:00,2018-06-11T21:25:00
3M053,3M,SF3,PNS,TPA,2018-06-11T08:35:00,2018-06-11T11:10:00
3M054,3M,SF3,RSW,EYW,2018-06-15T17:45:00,2018-06-15T20:35:00
3M055,3M,SF3,RSW,MCO,2018-06-10T00:55:00,2018-06-10T08:50:00
3M056,3M,SF3,TCB,FLL,2018-06-13T12:40:00,2018-06-13T20:40:00
3M057,3M,SF3,TLH,MCO,2018-06-10T15:00:00,2018-06-10T23:30:00
3M058,3M,SF3,TLH,TPA,2018-06-10T08:30:00,2018-06-10T11:25:00
3M059,3M,SF3,TPA,EYW,2018-06-14T18:55:00,2018-06-15T01:00:00
3M060,3M,SF3,TPA,FLL,2018-06-11T06:30:00,2018-06-11T12:35:00
3M061,3M,SF3,TPA,GNV,2018-06-12T11:15:00,2018-06-12T15:20:00
3M062,3M,SF3,TPA,JAX,2018-06-12T15:00:00,2018-06-12T21:30:00
3M063,3M,SF3,TPA,PBI,2018-06-10T10:20:00,2018-06-10T15:30:00
3M064,3M,SF3,TPA,PNS,2018-06-13T00:10:00,2018-06-13T02:25:00
3M065,3M,SF3,TPA,TLH,2018-06-11T02:55:00,2018-06-11T07:50:00
3M066,3M,SF3 ,TUP,ATL,2018-06-13T23:45:00,2018-06-14T04:35:00
3M067,3M,SF3,TUP,GLH,2018-06-13T22:25:00,2018-06-14T06:05:00
3O001,3O,320,AMS,NDR,2018-06-13T06:10:00,2018-06-13T12:30:00
3O002,3O,320,AMS,TNG,2018-06-13T09:35:00,2018-06-13T16:30:00
3O003,3O,320,BCN,CMN,2018-06-15T07:10:00,2018-06-15T13:40:00
3O004,3O,320,BCN,NDR,2018-06-13T11:00:00,2018-06-13T19:10:00
3O005,3O,320,BCN,TNG,2018-06-10T03:55:00,2018-06-10T10:15:00
3O006,3O,320,BGY,CMN,2018-06-13T10:30:00,2018-06-13T16:25:00
3O007,3O,320,BLQ,CMN,2018-06-11T14:25:00,2018-06-11T18:15:00
3O008,3O,320,BRU,CMN,2018-06-12T21:15:00,2018-06-13T01:55:00
3O009,3O,320,BRU,NDR,2018-06-10T02:25:00,2018-06-10T10:30:00
3O010,3O,320,BRU,TNG,2018-06-14T01:45:00,2018-06-14T09:55:00
3O011,3O,320,CGN,NDR,2018-06-15T19:55:00,2018-06-16T04:20:00
3O012,3O,320,CMN,BCN,2018-06-14T18:15:00,2018-06-14T22:40:00
3O013,3O,320,CMN,BGY,2018-06-13T20:50:00,2018-06-13T23:15:00
3O014,3O,320,CMN,BLQ,2018-06-12T09:05:00,2018-06-12T17:45:00
3O015,3O,320,CMN,BRU,2018-06-15T06:00:00,2018-06-15T13:20:00
3O016,3O,320,CMN,CUF,2018-06-10T12:25:00,2018-06-10T17:35:00
3O017,3O,320,CMN,LGW,2018-06-10T02:30:00,2018-06-10T06:30:00
3O018,3O,320,CMN,LYS,2018-06-13T19:20:00,2018-06-14T03:55:00
3O019,3O,320,CMN,MPL,2018-06-13T15:45:00,2018-06-13T18:30:00
3O020,3O,320,CMN,SAW,2018-06-11T10:10:00,2018-06-11T18:45:00
3O021,3O,320,CMN,TLS,2018-06-13T00:40:00,2018-06-13T07:40:00
3O022,3O,320,CMN,TSF,2018-06-14T05:45:00,2018-06-14T10:25:00
3O023,3O,320,CUF,CMN,2018-06-15T01:35:00,2018-06-15T09:25:00
3O024,3O,320,FEZ,MPL,2018-06-15T14:15:00,2018-06-15T18:00:00
3O025,3O,320,LGW,CMN,2018-06-10T17:15:00,2018-06-11T00:55:00
3O026,3O,320,LGW,TNG,2018-06-14T21:45:00,2018-06-15T04:15:00
3O027,3O,320,LYS,CMN,2018-06-11T04:45:00,2018-06-11T08:00:00
3O028,3O,320,MPL,CMN,2018-06-11T22:45:00,2018-06-12T03:15:00
3O029,3O,320,MPL,FEZ,2018-06-11T02:35:00,2018-06-11T06:10:00
3O030,3O,320,MPL,NDR,2018-06-14T03:35:00,2018-06-14T05:40:00
3O031,3O,320,NDR,AMS,2018-06-11T01:30:00,2018-06-11T06:35:00
3O032,3O,320,NDR,BCN,2018-06-13T19:55:00,2018-06-14T04:45:00
3O033,3O,320,NDR,BRU,2018-06-10T04:10:00,2018-06-10T08:10:00
3O034,3O,320,NDR,CGN,2018-06-14T10:50:00,2018-06-14T18:15:00
3O035,3O,320,NDR,MPL,2018-06-15T02:45:00,2018-06-15T06:45:00
3O036,3O,320,NDR,PMI,2018-06-15T01:20:00,2018-06-15T03:40:00
3O037,3O,320,PMI,NDR,2018-06-15T05:35:00,2018-06-15T10:25:00
3O038,3O,320,SAW,CMN,2018-06-13T04:00:00,2018-06-13T06:55:00
3O039,3O,320,TLS,CMN,2018-06-11T06:25:00,2018-06-11T09:35:00
3O040,3O,320,TNG,AMS,2018-06-13T07:50:00,2018-06-13T12:05:00
3O041,3O,320,TNG,BCN,2018-06-12T05:50:00,2018-06-12T09:30:00
3O042,3O,320,TNG,BRU,2018-06-12T20:55:00,2018-06-13T04:40:00
3O043,3O,320,TNG,LGW,2018-06-15T19:15:00,2018-06-16T01:05:00
3O044,3O,320,TSF,CMN,2018-06-13T08:00:00,2018-06-13T13:30:00
3P001,3P,SH6,AUA,LSP,2018-06-10T02:15:00,2018-06-10T08:50:00
3P002,3P,SH6,AUA,MAR,2018-06-14T13:55:00,2018-06-14T16:15:00
3P003,3P,SH6,BON,CUR,2018-06-10T23:50:00,2018-06-11T04:50:00
3P004,3P,SH6,CUR,AUA,2018-06-15T20:45:00,2018-06-15T22:50:00
3P005,3P,SH6,LSP,AUA,2018-06-12T13:30:00,2018-06-12T18:30:00
3P006,3P,SH6,MAR,AUA,2018-06-15T18:10:00,2018-06-16T02:55:00
3R001,3R,SU9,ASF,DME,2018-06-10T23:05:00,2018-06-11T06:30:00
3R002,3R,SU9,ASF,LED,2018-06-15T16:30:00,2018-06-16T01:00:00
3R003,3R,734,BHK,DME,2018-06-13T11:05:00,2018-06-13T19:15:00
3R004,3R,SU9,DME,ASF,2018-06-11T02:20:00,2018-06-11T05:50:00
3R005,3R,734,DME,BHK,2018-06-11T02:55:00,2018-06-11T11:20:00
3R006,3R,SU9,DME,EGO,2018-06-14T08:45:00,2018-06-14T12:05:00
3R007,3R,734,DME,FEG,2018-06-12T06:50:00,2018-06-12T15:45:00
3R008,3R,734,DME,KSQ,2018-06-13T22:10:00,2018-06-14T00:30:00
3R009,3R,734,DME,NMA,2018-06-14T05:00:00,2018-06-14T08:10:00
3R010,3R,734,DME,NVI,2018-06-13T08:05:00,2018-06-13T14:05:00
3R011,3R,734,DME,SKD,2018-06-15T20:45:00,2018-06-16T05:10:00
3R012,3R,SU9 73G,DME,TIV,2018-06-14T12:00:00,2018-06-14T17:00:00
3R013,3R,SU9,EGO,DME,2018-06-11T09:20:00,2018-06-11T13:30:00
3R014,3R,734,FEG,DME,2018-06-13T11:15:00,2018-06-13T16:50:00
3R015,3R,734,KSQ,DME,2018-06-14T02:05:00,2018-06-14T06:05:00
3R016,3R,SU9,LED,ASF,2018-06-13T08:55:00,2018-06-13T14:10:00
3R017,3R,734,NMA,DME,2018-06-13T11:10:00,2018-06-13T18:20:00
3R018,3R,734,NVI,DME,2018-06-15T05:15:00,2018-06-15T11:15:00
3R019,3R,734,SKD,DME,2018-06-15T10:20:00,2018-06-15T12:25:00
3R020,3R,SU9 73G,TIV,DME,2018-06-11T10:50:00,2018-06-11T16:45:00
3S001,3S,AT5,ANU,PTP,2018-06-14T19:35:00,2018-06-15T00:35:00
3S002,3S,320,CAY,FDF,2018-06-12T21:10:00,2018-06-12T23:45:00
3S003,3S,AT5,CUR,SDQ,2018-06-12T02:00:00,2018-06-12T10:40:00
3S004,3S,AT5,DOM,PTP,2018-06-12T16:20:00,2018-06-12T23:20:00
3S005,3S,AT5,DOM,SXM,2018-06-11T22:25:00,2018-06-12T06:45:00
3S006,3S,320,FDF,CAY,2018-06-13T19:55:00,2018-06-14T00:45:00
3S007,3S,AT5 320,FDF,PTP,2018-06-10T06:05:00,2018-06-10T08:10:00
3S008,3S,AT5,FDF,SDQ,2018-06-13T17:25:00,2018-06-14T01:45:00
3S009,3S,AT5,FDF,SLU,2018-06-11T16:20:00,2018-06-11T18:40:00
3S010,3S,AT5,PTP,ANU,2018-06-11T02:55:00,2018-06-11T07:25:00
3S011,3S,AT5,PTP,DOM,2018-06-14T06:25:00,2018-06-14T08:30:00
3S012,3S,AT5 320,PTP,FDF,2018-06-10T00:00:00,2018-06-10T06:05:00
3S013,3S,DHT,PTP,SBH,2018-06-14T08:30:00,2018-06-14T14:10:00
3S014,3S,AT5,PTP,SDQ,2018-06-12T04:05:00,2018-06-12T13:00:00
3S015,3S,AT5,PTP,SFG,2018-06-11T20:20:00,2018-06-11T22:35:00
3S016,3S,AT5,PTP,SXM,2018-06-11T02:20:00,2018-06-11T05:40:00
3S017,3S,DHT,SBH,PTP,2018-06-15T13:10:00,2018-06-15T16:40:00
3S018,3S,AT5,SDQ,PTP,2018-06-15T08:05:00,2018-06-15T16:50:00
3S019,3S,AT5,SDQ,SXM,2018-06-13T06:50:00,2018-06-13T15:20:00
3S020,3S,AT5,SFG,PTP,2018-06-10T07:10:00,2018-06-10T10:55:00
3S021,3S,AT5,SLU,FDF,2018-06-11T05:10:00,2018-06-11T13:45:00
3S022,3S,AT5,SXM,DOM,2018-06-14T12:55:00,2018-06-14T15:50:00
3S023,3S,AT5,SXM,PTP,2018-06-11T23:10:00,2018-06-12T02:15:00
3S024,3S,AT5,SXM,SDQ,2018-06-14T12:15:00,2018-06-14T17:50:00
3U001,3U,321,BHY,XIY,2018-06-13T02:00:00,2018-06-13T04:35:00
3U002,3U,321 320,CAN,CKG,2018-06-10T21:50:00,2018-06-11T03:05:00
3U003,3U,321 320 330,CAN,CTU,2018-06-11T00:30:00,2018-06-11T03:05:00
3U004,3U,330,CAN,SPN,2018-06-15T06:20:00,2018-06-15T10:45:00
3U005,3U,321,CGO,CGQ,2018-06-15T01:20:00,2018-06-15T05:35:00
3U006,3U,321,CGO,CKG,2018-06-10T08:05:00,2018-06-10T10:25:00
3U007,3U,321,CGO,CTU,2018-06-12T22:05:00,2018-06-13T00:20:00
3U008,3U,320,CGO,HGH,2018-06-14T17:45:00,2018-06-14T21:45:00
3U009,3U,320,CGO,HRB,2018-06-13T01:40:00,2018-06-13T08:40:00
3U010,3U,320,CGO,KMG,2018-06-14T18:00:00,2018-06-14T22:35:00
3U011,3U,320,CGO,URC,2018-06-10T14:10:00,2018-06-10T18:45:00
3U012,3U,321,CGQ,CGO,2018-06-14T14:30:00,2018-06-14T17:20:00
3U013,3U,320,CGQ,NKG,2018-06-15T01:30:00,2018-06-15T05:30:00
3U014,3U,321,CGQ,TNA,2018-06-12T23:05:00,2018-06-13T02:20:00
3U015,3U,320 319,CGQ,TSN,2018-06-15T16:40:00,2018-06-15T22:45:00
3U016,3U,321 320,CKG,CAN,2018-06-10T18:40:00,2018-06-11T00:50:00
3U017,3U,321,CKG,CGO,2018-06-15T06:20:00,2018-06-15T13:15:00
3U018,3U,319 321,CKG,CSX,2018-06-13T04:25:00,2018-06-13T10:05:00
3U019,3U,330,CKG,CTU,2018-06-15T16:30:00,2018-06-15T20:05:00
3U020,3U,320,CKG,CZX,2018-06-12T13:10:00,2018-06-12T21:50:00
3U021,3U,320,CKG,DLC,2018-06-10T20:30:00,2018-06-11T00:35:00
3U022,3U,320,CKG,DYG,2018-06-13T05:25:00,2018-06-13T14:15:00
3U023,3U,319,CKG,HAK,2018-06-14T10:45:00,2018-06-14T14:40:00
